0     650.311     0
1     792.544     0
2     588.249     0
3     404.418     0
3     643.218     0
3     754.995     0
     
5     596.058     0
6     584.974     0
6     644.338     0
6     672.86     0
7     627.293     0
7     644.502     0
7     746.895     0
8     669.82     0
     
10     738.736     0
11     588.067     0
11     686.568     0
11     762.558     0
12     593.443     0
12     670.199     0
12     686.655     0
13     593.646     0
14     588.94     0
14     670.115     0
15     589.582     0
15     727.641     0
15     730.168     0
16     766.715     0
17     805.431     0
18     805.058     0
19     765.336     0
19     824.933     0
20     683.321     0
21     316.315     0
21     687.875     0
21     813.034     0
22     629.828     0
23     800.161     0
24     577.826     0
24     818.583     0
25     648.667     0
25     730.04     0
     
     
     
29     772.239     0
29     824.239     0
30     590.448     0
30     593.714     0
     
     
33     591.436     0
33     849.109     0
34     586.979     0
34     649.274     0
34     694.113     0
35     802.1     0
35     840.519     0
36     646.434     0
36     687.539     0
     
38     253.983     0
     
40     737.446     0
41     854.193     0
42     701.545     0
     
     
     
46     824.644     0
47     763.737     0
     
     
     
51     834.621     0
52     709.893     0
52     785.448     0
53     728.656     0
54     993.21     0
55     306.732     0
55     393.97     0
55     423.676     0
55     743.68     0
56     743.73     0
56     749.169     0
57     647.765     0
57     710.45     0
57     742.5     0
57     777.602     0
58     741.357     0
58     798.173     0
58     802.579     0
59     403.538     0
59     769.279     0
59     778.858     0
     
     
62     699.695     0
62     733.96     0
63     718.196     0
64     410.693     0
65     587.337     0
65     709.412     0
65     786.81     0
66     375.164     0
66     588.716     0
66     730.597     0
66     733.826     0
66     832.958     0
67     388.506     0
67     731.282     0
67     835.648     0
68     735.303     0
68     837.153     0
69     735.983     0
     
71     602.439     0
71     769.817     0
71     772.724     0
72     605.3     0
72     703.486     0
72     768.966     0
73     657.803     0
73     710.126     0
73     737.1     0
73     740.35     0
73     767.128     0
73     836.417     0
     
     
76     711.103     0
76     756     0
77     717.856     0
78     108.5     0
78     717.549     0
78     774.311     0
78     818.854     0
78     868.541     0
     
80     754.871     0
     
82     714     0
82     780.634     0
     
84     438.267     0
84     607.5     0
85     284.403     0
85     612.301     0
85     702.179     0
85     782.621     0
86     717     0
86     731.312     0
86     782.621     0
87     767.654     0
87     782.824     0
88     782.846     0
89     707.23     0
89     813.671     0
90     384.41     0
90     466.132     0
91     461.256     0
91     771.634     0
92     711.255     0
93     435.152     0
94     710.392     0
94     969.764     0
95     708.379     0
95     714.034     0
96     118.582     0
96     127.582     0
96     460.062     0
96     703.713     0
97     667.692     0
97     695.782     0
97     771     0
98     691.906     0
98     716.836     0
99     245.235     0
100     705.919     0
101     687     0
101     697.86     0
101     720.944     0
101     787.5     0
102     312.772     0
102     713.936     0
102     760.475     0
102     771.977     0
103     699.149     0
103     734.583     0
103     760.27     0
103     767.966     0
103     769.403     0
103     769.309     0
103     785.5     0
103     787.212     0
103     801.956     0
104     693.051     0
104     694.206     0
104     695.69     0
104     712.289     0
104     756.724     0
104     760.089     0
104     765.441     0
104     767.586     0
104     772.321     0
104     799.256     0
105     691.313     0
105     693.064     0
105     719.906     0
105     759.824     0
105     767.368     0
105     772.321     0
105     797.931     0
106     387.883     0
106     688.666     0
106     688.957     0
106     740.945     0
106     748     0
106     767.586     0
107     684.255     0
107     685.603     0
107     685.946     0
107     771.611     0
107     776.56     0
107     772.525     0
107     785.141     0
107     767.17     0
108     683.65     0
108     683.4     0
108     685.823     0
108     714.887     0
108     752.667     0
108     760.359     0
108     780.686     0
109     378.318     0
109     681.241     0
109     696.071     0
109     723     0
109     736.86     0
109     750.601     0
109     768.039     0
109     778.067     0
109     781.266     0
110     761.943     0
110     786.392     0
111     624.085     0
111     739.035     0
111     769.493     0
111     788.896     0
111     797.865     0
112     613     0
112     762.297     0
112     789.124     0
112     817.541     0
113     679.914     0
113     723.735     0
113     817.956     0
114     236     0
114     783.98     0
115     373.232     0
115     714.315     0
116     346.575     0
116     754.56     0
116     799.661     0
117     600.355     0
117     814.304     0
118     596.796     0
118     787.5     0
     
120     702.055     0
120     724.814     0
120     775.093     0
121     671.084     0
121     727.477     0
121     827.977     0
122     725.323     0
122     761.992     0
122     805.569     0
123     299.376     0
123     668.495     0
124     400.5     0
124     747.072     0
124     756.727     0
125     147.305     0
125     745.5     0
125     758.766     0
125     751.16     0
126     698.783     0
127     373.24     0
128     661.547     0
128     704.086     0
129     635.5     0
129     659.014     0
129     763.781     0
129     787.402     0
130     580.244     0
130     741.5     0
130     755.573     0
130     798.079     0
131     720.192     0
131     747.684     0
131     777.024     0
131     798.142     0
132     658.991     0
132     754.573     0
133     628.481     0
133     698.725     0
133     737.85     0
133     753.643     0
133     851.703     0
134     796.067     0
134     798.109     0
135     568.176     0
135     758.42     0
135     797.982     0
136     763.703     0
137     311.058     0
137     614.446     0
137     755.415     0
137     773.798     0
137     780.5     0
137     797.148     0
137     799.732     0
137     854.956     0
138     648.496     0
138     700.208     0
138     715.098     0
138     753.397     0
138     756.5     0
138     771.952     0
139     258.667     0
139     609.881     0
139     736.92     0
139     751.491     0
139     770     0
139     772     0
139     772.44     0
139     776.158     0
140     618.399     0
140     644.943     0
140     749.701     0
140     792.484     0
141     313.679     0
141     367.229     0
141     613.734     0
141     635.333     0
142     790.909     0
143     752.767     0
144     714.671     0
144     788.879     0
145     577.795     0
145     787.708     0
146     709.126     0
146     717.47     0
146     786.825     0
146     788.95     0
147     642     0
147     765.448     0
147     768.279     0
147     785.793     0
148     598.927     0
148     692.328     0
148     765.048     0
148     767.297     0
149     139.667     0
149     610.651     0
149     693.075     0
149     736.735     0
149     764.423     0
149     784.651     0
150     604.58     0
150     650.124     0
150     755.778     0
150     784.491     0
151     640.928     0
151     691.848     0
151     752.384     0
151     756.926     0
151     784.172     0
152     672.829     0
152     750.174     0
153     763.703     0
154     734.935     0
154     761.631     0
154     768.641     0
154     783.472     0
155     326.876     0
155     779.56     0
156     296.043     0
156     694.792     0
156     760.5     0
156     772.193     0
156     781.274     0
157     601.45     0
157     746.045     0
157     754.181     0
157     773.898     0
